Senttype	Hypo	Majus	Left	Right	Mod	ModBin	Isolated	Target
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Three	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Colon	Word	0	0	2	Obwohl
VL	0	1	Emo	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	Emo	Word	0	0	1	Obwohl
VL	0	0	End	Word	Aber	1	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	End	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	1	Colon	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	0	Word	Word	Unddas	1	2	Obwohl
VL	0	0	Hyphen	Word	Unddas	1	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
Discard	0	1	End	Word	0	0	2	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	End	Word	0	0	2	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Three	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	0	Comma	Word	Und	1	2	Obwohl
VL	0	0	Comma	Word	Und	1	2	Obwohl
VL	0	0	Word	Word	Unddas	1	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	0	Three	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Hyphen	Word	0	0	2	Obwohl
VL	0	0	Hyphen	Word	0	0	2	Obwohl
VL	0	0	Hyphen	Word	0	0	2	Obwohl
VL	0	0	Hyphen	Word	0	0	2	Obwohl
VL	0	0	Hyphen	Word	0	0	2	Obwohl
VL	0	0	Hyphen	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Other	Word	0	0	2	Obwohl
VL	0	0	End	Word	0	0	2	Obwohl
VL	0	0	End	Word	0	0	2	Obwohl
VL	0	0	End	Word	0	0	2	Obwohl
VL	0	0	Three	Word	0	0	2	Obwohl
VL	0	0	Three	Word	0	0	2	Obwohl
VL	0	0	Three	Word	0	0	2	Obwohl
VL	0	0	Three	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	1	Colon	Word	0	0	0	Obwohl
VL	0	1	Colon	Word	0	0	0	Obwohl
VL	0	1	Colon	Word	0	0	1	Obwohl
VL	0	1	Emo	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
Discard	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
Discard	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	Three	Word	0	0	1	Obwohl
VL	0	1	Three	Word	0	0	1	Obwohl
VL	0	1	Three	Word	0	0	1	Obwohl
VL	0	1	Three	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	Emo	Word	0	0	0	Obwohl
VL	0	1	Emo	Word	0	0	1	Obwohl
VL	0	1	Other	Word	0	0	1	Obwohl
VL	0	1	End	Word	Aber	1	0	Obwohl
VL	0	0	Word	Word	Und	1	2	Obwohl
VL	0	0	Word	Word	Und	1	2	Obwohl
VL	0	0	Word	Word	Und	1	2	Obwohl
VL	0	1	End	Word	Und	1	0	Obwohl
VL	0	1	End	Word	Und	1	0	Obwohl
VL	0	0	Word	Word	Unddas	1	2	Obwohl
VL	0	0	Comma	Word	Unddas	1	2	Obwohl
VL	0	1	End	Word	Unddas	1	1	Obwohl
VL	0	1	End	Word	Unddas	1	1	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Three	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
Discard	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
V2	0	1	End	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Hyphen	Word	0	0	2	Obwohl
VL	0	0	Hyphen	Word	0	0	2	Obwohl
VL	0	0	Hyphen	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Emo	Word	0	0	2	Obwohl
VL	0	0	End	Word	0	0	2	Obwohl
VL	0	0	End	Word	0	0	2	Obwohl
VL	0	0	End	Word	0	0	2	Obwohl
VL	0	0	Three	Word	0	0	2	Obwohl
VL	0	0	Three	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Paro	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	1	Emo	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	Three	Word	0	0	1	Obwohl
VL	0	1	Paro	Word	0	0	1	Obwohl
VL	0	1	Paro	Word	0	0	1	Obwohl
VL	0	1	Paro	Word	0	0	1	Obwohl
VL	0	1	Emo	Word	0	0	1	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	1	Url	Word	0	0	1	Obwohl
VL	0	0	Comma	Word	Und	1	2	Obwohl
VL	0	0	Word	Word	Und	1	2	Obwohl
VL	0	1	End	Word	Und	1	0	Obwohl
VL	0	1	End	Word	Und	1	0	Obwohl
VL	0	0	Word	Word	Unddas	1	2	Obwohl
VL	0	0	Word	Word	Unddas	1	2	Obwohl
VL	0	0	Word	Word	Unddas	1	2	Obwohl
VL	0	0	Comma	Word	Unddas	1	2	Obwohl
VL	0	0	Comma	Word	Unddas	1	2	Obwohl
VL	0	1	End	Word	Unddas	1	1	Obwohl
VL	0	1	End	Word	Unddas	1	1	Obwohl
VL	0	1	End	Word	Unddas	1	1	Obwohl
VL	0	2	End	Word	Unddas	1	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Colon	Word	Auch	1	2	Obwohl
VL	0	0	Word	Word	Unddas	1	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	1	End	Word	0	0	0	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Comma	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
VL	0	0	Word	Word	0	0	2	Obwohl
